year,weekNumber,location,product,price_per_kg,posting_date,spain_dgroup,spain_dsubgroup,spain_dtype,spain_dsubtype,spain_total_damage,spain_ppl_affected,spain_dcount,spain_no_disaster,egypt_dgroup,egypt_dsubgroup,egypt_dtype,egypt_dsubtype,egypt_total_damage,egypt_ppl_affected,egypt_dcount,egypt_no_disaster,south africa_dgroup,south africa_dsubgroup,south africa_dtype,south africa_dsubtype,south africa_total_damage,south africa_ppl_affected,south africa_dcount,south africa_no_disaster,egypt_max_temp,egypt_min_temp,egypt_precipitation,egypt_rain,egypt_wind_speed,egypt_sunshine,south africa_max_temp,south africa_min_temp,south africa_precipitation,south africa_rain,south africa_wind_speed,south africa_sunshine,spain_max_temp,spain_min_temp,spain_precipitation,spain_rain,spain_wind_speed,spain_sunshine,egypt_tariff,sa_tariff
2012,50,European Union,clementines,0.648,2012-12-03,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.842,17.850727272727273,24.0,0.02181818181818182,17.275,40940.396945454544,24.055878787878786,13.348848484848483,1261.8,1.5294545454545454,16.709333333333333,33496.9279030303,25.627376623376623,15.963948051948051,1786.3,0.927948051948052,18.01142857142857,40260.74913766234,0.0406238511204719,0.0406238511204719
2012,50,European Union,lemons,0.792,2012-12-03,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.842,17.850727272727273,24.0,0.02181818181818182,17.275,40940.396945454544,24.055878787878786,13.348848484848483,1261.8,1.5294545454545454,16.709333333333333,33496.9279030303,25.627376623376623,15.963948051948051,1786.3,0.927948051948052,18.01142857142857,40260.74913766234,0.0495867766439914,0.0975867807865142
2012,50,European Union,mandarins,0.6827,2012-12-03,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.842,17.850727272727273,24.0,0.02181818181818182,17.275,40940.396945454544,24.055878787878786,13.348848484848483,1261.8,1.5294545454545454,16.709333333333333,33496.9279030303,25.627376623376623,15.963948051948051,1786.3,0.927948051948052,18.01142857142857,40260.74913766234,0.0406238511204719,0.0406238511204719
2012,50,European Union,oranges,0.63475,2012-12-03,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.842,17.850727272727273,24.0,0.02181818181818182,17.275,40940.396945454544,24.055878787878786,13.348848484848483,1261.8,1.5294545454545454,16.709333333333333,33496.9279030303,25.627376623376623,15.963948051948051,1786.3,0.927948051948052,18.01142857142857,40260.74913766234,0.0447767861187458,0.2000709027051926
2012,51,European Union,clementines,0.7928,2012-12-10,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.87718181818182,17.963545454545457,25.0,0.022727272727272728,17.20872727272727,40731.727972727276,24.028242424242425,13.349575757575757,1267.4,1.5362424242424244,16.62569696969697,33684.78722424243,25.52509090909091,15.950909090909091,1816.7,0.9437402597402598,17.98618181818182,40010.95242077922,0.0406238511204719,0.0406238511204719
2012,51,European Union,lemons,0.6986,2012-12-10,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.87718181818182,17.963545454545457,25.0,0.022727272727272728,17.20872727272727,40731.727972727276,24.028242424242425,13.349575757575757,1267.4,1.5362424242424244,16.62569696969697,33684.78722424243,25.52509090909091,15.950909090909091,1816.7,0.9437402597402598,17.98618181818182,40010.95242077922,0.0495867766439914,0.0975867807865142
2012,51,European Union,mandarins,0.6056,2012-12-10,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.87718181818182,17.963545454545457,25.0,0.022727272727272728,17.20872727272727,40731.727972727276,24.028242424242425,13.349575757575757,1267.4,1.5362424242424244,16.62569696969697,33684.78722424243,25.52509090909091,15.950909090909091,1816.7,0.9437402597402598,17.98618181818182,40010.95242077922,0.0406238511204719,0.0406238511204719
2012,51,European Union,oranges,0.4411,2012-12-10,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.87718181818182,17.963545454545457,25.0,0.022727272727272728,17.20872727272727,40731.727972727276,24.028242424242425,13.349575757575757,1267.4,1.5362424242424244,16.62569696969697,33684.78722424243,25.52509090909091,15.950909090909091,1816.7,0.9437402597402598,17.98618181818182,40010.95242077922,0.0447767861187458,0.2000709027051926
2012,52,European Union,clementines,0.8023,2012-12-17,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.789454545454547,17.935818181818185,25.2,0.022909090909090907,17.07072727272727,40546.11306363636,23.960242424242423,13.328606060606061,1451.2,1.7590303030303032,16.689212121212122,33565.49496969697,25.418701298701297,15.969454545454546,1851.5,0.9618181818181818,18.017974025974024,39625.964109090906,0.0406238511204719,0.0406238511204719
2012,52,European Union,lemons,0.7028,2012-12-17,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.789454545454547,17.935818181818185,25.2,0.022909090909090907,17.07072727272727,40546.11306363636,23.960242424242423,13.328606060606061,1451.2,1.7590303030303032,16.689212121212122,33565.49496969697,25.418701298701297,15.969454545454546,1851.5,0.9618181818181818,18.017974025974024,39625.964109090906,0.0495867766439914,0.0975867807865142
2012,52,European Union,mandarins,0.708,2012-12-17,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.789454545454547,17.935818181818185,25.2,0.022909090909090907,17.07072727272727,40546.11306363636,23.960242424242423,13.328606060606061,1451.2,1.7590303030303032,16.689212121212122,33565.49496969697,25.418701298701297,15.969454545454546,1851.5,0.9618181818181818,18.017974025974024,39625.964109090906,0.0406238511204719,0.0406238511204719
2012,52,European Union,oranges,0.4619,2012-12-17,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.789454545454547,17.935818181818185,25.2,0.022909090909090907,17.07072727272727,40546.11306363636,23.960242424242423,13.328606060606061,1451.2,1.7590303030303032,16.689212121212122,33565.49496969697,25.418701298701297,15.969454545454546,1851.5,0.9618181818181818,18.017974025974024,39625.964109090906,0.0447767861187458,0.2000709027051926
2012,53,European Union,clementines,0.5341,2012-12-24,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.74772727272727,17.979545454545455,27.1,0.024636363636363637,17.06290909090909,40352.72679090909,23.95357575757576,13.332484848484848,1450.9,1.7586666666666668,16.677454545454545,33700.75412121212,25.421402597402597,16.024311688311688,1700.4,0.8833246753246754,17.83251948051948,39356.0909974026,0.0406238511204719,0.0406238511204719
2012,53,European Union,lemons,0.903,2012-12-24,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.74772727272727,17.979545454545455,27.1,0.024636363636363637,17.06290909090909,40352.72679090909,23.95357575757576,13.332484848484848,1450.9,1.7586666666666668,16.677454545454545,33700.75412121212,25.421402597402597,16.024311688311688,1700.4,0.8833246753246754,17.83251948051948,39356.0909974026,0.0495867766439914,0.0975867807865142
2012,53,European Union,mandarins,0.7001,2012-12-24,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.74772727272727,17.979545454545455,27.1,0.024636363636363637,17.06290909090909,40352.72679090909,23.95357575757576,13.332484848484848,1450.9,1.7586666666666668,16.677454545454545,33700.75412121212,25.421402597402597,16.024311688311688,1700.4,0.8833246753246754,17.83251948051948,39356.0909974026,0.0406238511204719,0.0406238511204719
2012,53,European Union,oranges,0.6838,2012-12-24,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.74772727272727,17.979545454545455,27.1,0.024636363636363637,17.06290909090909,40352.72679090909,23.95357575757576,13.332484848484848,1450.9,1.7586666666666668,16.677454545454545,33700.75412121212,25.421402597402597,16.024311688311688,1700.4,0.8833246753246754,17.83251948051948,39356.0909974026,0.0447767861187458,0.2000709027051926
2013,1,European Union,clementines,0.6876,2012-12-31,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.67127272727273,17.961,26.8,0.024363636363636365,16.858363636363638,40106.87649090909,23.971151515151515,13.373454545454546,1489.0,1.804848484848485,16.694181818181818,33782.68210909091,25.330441558441557,15.963376623376623,1697.9,0.882025974025974,17.734285714285715,39096.35698701299,0.0,0.0
2013,1,European Union,lemons,0.764,2012-12-31,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.67127272727273,17.961,26.8,0.024363636363636365,16.858363636363638,40106.87649090909,23.971151515151515,13.373454545454546,1489.0,1.804848484848485,16.694181818181818,33782.68210909091,25.330441558441557,15.963376623376623,1697.9,0.882025974025974,17.734285714285715,39096.35698701299,0.0566588006913662,0.1099921390414238
2013,1,European Union,mandarins,0.5256,2012-12-31,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.67127272727273,17.961,26.8,0.024363636363636365,16.858363636363638,40106.87649090909,23.971151515151515,13.373454545454546,1489.0,1.804848484848485,16.694181818181818,33782.68210909091,25.330441558441557,15.963376623376623,1697.9,0.882025974025974,17.734285714285715,39096.35698701299,0.0,0.0
2013,1,European Union,oranges,0.5583333333333333,2012-12-31,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.67127272727273,17.961,26.8,0.024363636363636365,16.858363636363638,40106.87649090909,23.971151515151515,13.373454545454546,1489.0,1.804848484848485,16.694181818181818,33782.68210909091,25.330441558441557,15.963376623376623,1697.9,0.882025974025974,17.734285714285715,39096.35698701299,0.0753415003418922,0.1219297349452972
2013,2,European Union,clementines,0.6128,2013-01-07,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.44654545454545,17.87990909090909,32.2,0.029272727272727277,16.825272727272726,39890.72953636364,24.02642424242424,13.475636363636363,1541.0,1.867878787878788,16.715757575757575,33703.212933333336,25.262701298701298,15.868883116883117,1624.9,0.8441038961038961,17.661506493506494,38807.2814961039,0.0,0.0
2013,2,European Union,lemons,0.7752,2013-01-07,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.44654545454545,17.87990909090909,32.2,0.029272727272727277,16.825272727272726,39890.72953636364,24.02642424242424,13.475636363636363,1541.0,1.867878787878788,16.715757575757575,33703.212933333336,25.262701298701298,15.868883116883117,1624.9,0.8441038961038961,17.661506493506494,38807.2814961039,0.0566588006913662,0.1099921390414238
2013,2,European Union,mandarins,0.6809,2013-01-07,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.44654545454545,17.87990909090909,32.2,0.029272727272727277,16.825272727272726,39890.72953636364,24.02642424242424,13.475636363636363,1541.0,1.867878787878788,16.715757575757575,33703.212933333336,25.262701298701298,15.868883116883117,1624.9,0.8441038961038961,17.661506493506494,38807.2814961039,0.0,0.0
2013,2,European Union,oranges,0.66845,2013-01-07,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.44654545454545,17.87990909090909,32.2,0.029272727272727277,16.825272727272726,39890.72953636364,24.02642424242424,13.475636363636363,1541.0,1.867878787878788,16.715757575757575,33703.212933333336,25.262701298701298,15.868883116883117,1624.9,0.8441038961038961,17.661506493506494,38807.2814961039,0.0753415003418922,0.1219297349452972
2013,3,European Union,clementines,0.7253,2013-01-14,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.103727272727273,17.72390909090909,59.5,0.05409090909090909,16.92281818181818,39624.03186363636,24.093818181818182,13.597575757575758,1595.9,1.9344242424242426,16.728484848484847,33624.02490909091,25.16212987012987,15.787376623376623,1610.8,0.8367792207792207,17.535012987012987,38582.29176103896,0.0,0.0
2013,3,European Union,lemons,0.7828,2013-01-14,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.103727272727273,17.72390909090909,59.5,0.05409090909090909,16.92281818181818,39624.03186363636,24.093818181818182,13.597575757575758,1595.9,1.9344242424242426,16.728484848484847,33624.02490909091,25.16212987012987,15.787376623376623,1610.8,0.8367792207792207,17.535012987012987,38582.29176103896,0.0566588006913662,0.1099921390414238
2013,3,European Union,mandarins,0.6809,2013-01-14,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.103727272727273,17.72390909090909,59.5,0.05409090909090909,16.92281818181818,39624.03186363636,24.093818181818182,13.597575757575758,1595.9,1.9344242424242426,16.728484848484847,33624.02490909091,25.16212987012987,15.787376623376623,1610.8,0.8367792207792207,17.535012987012987,38582.29176103896,0.0,0.0
2013,3,European Union,oranges,0.66845,2013-01-14,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,31.103727272727273,17.72390909090909,59.5,0.05409090909090909,16.92281818181818,39624.03186363636,24.093818181818182,13.597575757575758,1595.9,1.9344242424242426,16.728484848484847,33624.02490909091,25.16212987012987,15.787376623376623,1610.8,0.8367792207792207,17.535012987012987,38582.29176103896,0.0753415003418922,0.1219297349452972
2013,4,European Union,clementines,0.7008,2013-01-21,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.892636363636363,17.541818181818183,59.5,0.05409090909090909,16.749636363636363,39434.94669090909,24.10581818181818,13.744121212121211,1972.8,2.391272727272727,16.777212121212123,33315.172448484846,25.055168831168828,15.751948051948052,1684.7,0.8751688311688312,17.565038961038958,38150.12568311688,0.0,0.0
2013,4,European Union,lemons,0.7502,2013-01-21,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.892636363636363,17.541818181818183,59.5,0.05409090909090909,16.749636363636363,39434.94669090909,24.10581818181818,13.744121212121211,1972.8,2.391272727272727,16.777212121212123,33315.172448484846,25.055168831168828,15.751948051948052,1684.7,0.8751688311688312,17.565038961038958,38150.12568311688,0.0566588006913662,0.1099921390414238
2013,4,European Union,mandarins,0.6902,2013-01-21,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.892636363636363,17.541818181818183,59.5,0.05409090909090909,16.749636363636363,39434.94669090909,24.10581818181818,13.744121212121211,1972.8,2.391272727272727,16.777212121212123,33315.172448484846,25.055168831168828,15.751948051948052,1684.7,0.8751688311688312,17.565038961038958,38150.12568311688,0.0,0.0
2013,4,European Union,oranges,0.6675,2013-01-21,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.892636363636363,17.541818181818183,59.5,0.05409090909090909,16.749636363636363,39434.94669090909,24.10581818181818,13.744121212121211,1972.8,2.391272727272727,16.777212121212123,33315.172448484846,25.055168831168828,15.751948051948052,1684.7,0.8751688311688312,17.565038961038958,38150.12568311688,0.0753415003418922,0.1219297349452972
2013,5,European Union,clementines,0.8302,2013-01-28,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.719181818181816,17.459545454545456,59.5,0.05409090909090909,16.639181818181818,39213.31672727272,24.233333333333334,13.857939393939393,2014.1,2.441333333333333,16.79260606060606,33630.4972969697,24.867948051948055,15.627948051948051,1708.0,0.8872727272727273,17.71044155844156,37749.82407792207,0.0,0.0
2013,5,European Union,lemons,0.7018,2013-01-28,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.719181818181816,17.459545454545456,59.5,0.05409090909090909,16.639181818181818,39213.31672727272,24.233333333333334,13.857939393939393,2014.1,2.441333333333333,16.79260606060606,33630.4972969697,24.867948051948055,15.627948051948051,1708.0,0.8872727272727273,17.71044155844156,37749.82407792207,0.0566588006913662,0.1099921390414238
2013,5,European Union,mandarins,0.6775,2013-01-28,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.719181818181816,17.459545454545456,59.5,0.05409090909090909,16.639181818181818,39213.31672727272,24.233333333333334,13.857939393939393,2014.1,2.441333333333333,16.79260606060606,33630.4972969697,24.867948051948055,15.627948051948051,1708.0,0.8872727272727273,17.71044155844156,37749.82407792207,0.0,0.0
2013,5,European Union,oranges,0.67025,2013-01-28,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.719181818181816,17.459545454545456,59.5,0.05409090909090909,16.639181818181818,39213.31672727272,24.233333333333334,13.857939393939393,2014.1,2.441333333333333,16.79260606060606,33630.4972969697,24.867948051948055,15.627948051948051,1708.0,0.8872727272727273,17.71044155844156,37749.82407792207,0.0753415003418922,0.1219297349452972
2013,6,European Union,clementines,0.7591,2013-02-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.4044384057971,17.27998188405797,82.9,0.07509057971014493,16.740670289855075,39008.55324275362,24.200241545893718,13.950362318840579,2098.7,2.5346618357487922,16.834782608695654,33641.85256038648,24.808540372670805,15.526449275362317,1653.2,0.8556935817805383,17.656211180124224,37514.85820393375,0.0,0.0
2013,6,European Union,lemons,0.7017,2013-02-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.4044384057971,17.27998188405797,82.9,0.07509057971014493,16.740670289855075,39008.55324275362,24.200241545893718,13.950362318840579,2098.7,2.5346618357487922,16.834782608695654,33641.85256038648,24.808540372670805,15.526449275362317,1653.2,0.8556935817805383,17.656211180124224,37514.85820393375,0.0566588006913662,0.1099921390414238
2013,6,European Union,mandarins,0.667,2013-02-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.4044384057971,17.27998188405797,82.9,0.07509057971014493,16.740670289855075,39008.55324275362,24.200241545893718,13.950362318840579,2098.7,2.5346618357487922,16.834782608695654,33641.85256038648,24.808540372670805,15.526449275362317,1653.2,0.8556935817805383,17.656211180124224,37514.85820393375,0.0,0.0
2013,6,European Union,oranges,0.6779999999999999,2013-02-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.4044384057971,17.27998188405797,82.9,0.07509057971014493,16.740670289855075,39008.55324275362,24.200241545893718,13.950362318840579,2098.7,2.5346618357487922,16.834782608695654,33641.85256038648,24.808540372670805,15.526449275362317,1653.2,0.8556935817805383,17.656211180124224,37514.85820393375,0.0753415003418922,0.1219297349452972
2013,7,European Union,clementines,0.7514,2013-02-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.133876811594206,17.110326086956523,83.5,0.0756340579710145,16.66947463768116,38741.38905797102,24.22053140096618,14.036352657004832,2123.9,2.565096618357488,16.91280193236715,33648.749275362316,24.59156314699793,15.337836438923397,1608.8,0.832712215320911,17.733643892339547,37267.426630434784,0.0,0.0
2013,7,European Union,lemons,0.7109,2013-02-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.133876811594206,17.110326086956523,83.5,0.0756340579710145,16.66947463768116,38741.38905797102,24.22053140096618,14.036352657004832,2123.9,2.565096618357488,16.91280193236715,33648.749275362316,24.59156314699793,15.337836438923397,1608.8,0.832712215320911,17.733643892339547,37267.426630434784,0.0566588006913662,0.1099921390414238
2013,7,European Union,mandarins,0.6554,2013-02-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.133876811594206,17.110326086956523,83.5,0.0756340579710145,16.66947463768116,38741.38905797102,24.22053140096618,14.036352657004832,2123.9,2.565096618357488,16.91280193236715,33648.749275362316,24.59156314699793,15.337836438923397,1608.8,0.832712215320911,17.733643892339547,37267.426630434784,0.0,0.0
2013,7,European Union,oranges,0.6779999999999999,2013-02-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,30.133876811594206,17.110326086956523,83.5,0.0756340579710145,16.66947463768116,38741.38905797102,24.22053140096618,14.036352657004832,2123.9,2.565096618357488,16.91280193236715,33648.749275362316,24.59156314699793,15.337836438923397,1608.8,0.832712215320911,17.733643892339547,37267.426630434784,0.0753415003418922,0.1219297349452972
2013,8,European Union,clementines,0.7633,2013-02-18,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.800905797101446,16.86394927536232,83.4,0.07554347826086957,16.589764492753623,38514.338206521745,24.3024154589372,14.195772946859904,2155.2,2.6028985507246376,17.002777777777776,33760.084311594204,24.289285714285715,15.097360248447204,1615.2,0.8360248447204969,17.77075569358178,36932.34964803312,0.0,0.0
2013,8,European Union,lemons,0.7018,2013-02-18,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.800905797101446,16.86394927536232,83.4,0.07554347826086957,16.589764492753623,38514.338206521745,24.3024154589372,14.195772946859904,2155.2,2.6028985507246376,17.002777777777776,33760.084311594204,24.289285714285715,15.097360248447204,1615.2,0.8360248447204969,17.77075569358178,36932.34964803312,0.0566588006913662,0.1099921390414238
2013,8,European Union,mandarins,0.6488,2013-02-18,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.800905797101446,16.86394927536232,83.4,0.07554347826086957,16.589764492753623,38514.338206521745,24.3024154589372,14.195772946859904,2155.2,2.6028985507246376,17.002777777777776,33760.084311594204,24.289285714285715,15.097360248447204,1615.2,0.8360248447204969,17.77075569358178,36932.34964803312,0.0,0.0
2013,8,European Union,oranges,0.6221333333333333,2013-02-18,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.800905797101446,16.86394927536232,83.4,0.07554347826086957,16.589764492753623,38514.338206521745,24.3024154589372,14.195772946859904,2155.2,2.6028985507246376,17.002777777777776,33760.084311594204,24.289285714285715,15.097360248447204,1615.2,0.8360248447204969,17.77075569358178,36932.34964803312,0.0753415003418922,0.1219297349452972
2013,9,European Union,clementines,0.835,2013-02-25,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.56340579710145,16.64673913043478,83.4,0.07554347826086957,16.56322463768116,38282.82432971014,24.42451690821256,14.386594202898552,2178.7,2.631280193236715,17.020652173913042,33931.20070048309,24.034368530020704,14.928674948240166,1723.4,0.8920289855072464,17.770238095238096,36487.5783747412,0.0,0.0
2013,9,European Union,lemons,0.704,2013-02-25,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.56340579710145,16.64673913043478,83.4,0.07554347826086957,16.56322463768116,38282.82432971014,24.42451690821256,14.386594202898552,2178.7,2.631280193236715,17.020652173913042,33931.20070048309,24.034368530020704,14.928674948240166,1723.4,0.8920289855072464,17.770238095238096,36487.5783747412,0.0566588006913662,0.1099921390414238
2013,9,European Union,mandarins,0.6408,2013-02-25,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.56340579710145,16.64673913043478,83.4,0.07554347826086957,16.56322463768116,38282.82432971014,24.42451690821256,14.386594202898552,2178.7,2.631280193236715,17.020652173913042,33931.20070048309,24.034368530020704,14.928674948240166,1723.4,0.8920289855072464,17.770238095238096,36487.5783747412,0.0,0.0
2013,9,European Union,oranges,0.5983666666666666,2013-02-25,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.56340579710145,16.64673913043478,83.4,0.07554347826086957,16.56322463768116,38282.82432971014,24.42451690821256,14.386594202898552,2178.7,2.631280193236715,17.020652173913042,33931.20070048309,24.034368530020704,14.928674948240166,1723.4,0.8920289855072464,17.770238095238096,36487.5783747412,0.0753415003418922,0.1219297349452972
2013,10,European Union,clementines,0.7886,2013-03-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.28342490842491,16.423260073260074,83.5,0.07646520146520147,16.48021978021978,37971.79816849817,24.56800976800977,14.60830280830281,2232.2,2.725518925518925,17.102564102564102,33982.033589743594,23.57388801674516,14.566405023547881,1894.5,0.9913657770800628,17.87074829931973,35982.39016221873,0.0,0.0
2013,10,European Union,lemons,0.6745,2013-03-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.28342490842491,16.423260073260074,83.5,0.07646520146520147,16.48021978021978,37971.79816849817,24.56800976800977,14.60830280830281,2232.2,2.725518925518925,17.102564102564102,33982.033589743594,23.57388801674516,14.566405023547881,1894.5,0.9913657770800628,17.87074829931973,35982.39016221873,0.0566588006913662,0.1099921390414238
2013,10,European Union,mandarins,0.6798,2013-03-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.28342490842491,16.423260073260074,83.5,0.07646520146520147,16.48021978021978,37971.79816849817,24.56800976800977,14.60830280830281,2232.2,2.725518925518925,17.102564102564102,33982.033589743594,23.57388801674516,14.566405023547881,1894.5,0.9913657770800628,17.87074829931973,35982.39016221873,0.0,0.0
2013,10,European Union,oranges,0.6684,2013-03-04,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.28342490842491,16.423260073260074,83.5,0.07646520146520147,16.48021978021978,37971.79816849817,24.56800976800977,14.60830280830281,2232.2,2.725518925518925,17.102564102564102,33982.033589743594,23.57388801674516,14.566405023547881,1894.5,0.9913657770800628,17.87074829931973,35982.39016221873,0.0753415003418922,0.1219297349452972
2013,11,European Union,clementines,0.77,2013-03-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.008516483516484,16.21227106227106,83.5,0.07646520146520147,16.482417582417582,37707.80686813187,24.711111111111112,14.836630036630037,2253.6,2.7516483516483516,17.087179487179487,34062.55094017094,23.24856096284668,14.350392464678178,2144.9,1.1223966509680796,18.030141287284145,35458.10847200419,0.0,0.0
2013,11,European Union,lemons,0.722,2013-03-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.008516483516484,16.21227106227106,83.5,0.07646520146520147,16.482417582417582,37707.80686813187,24.711111111111112,14.836630036630037,2253.6,2.7516483516483516,17.087179487179487,34062.55094017094,23.24856096284668,14.350392464678178,2144.9,1.1223966509680796,18.030141287284145,35458.10847200419,0.0566588006913662,0.1099921390414238
2013,11,European Union,mandarins,0.7234,2013-03-11,Natural,Hydrological,Flood,Riverine flood,395000.0,635.0,2,1.0,,,,,,,,,,,,,,,,,29.008516483516484,16.21227106227106,83.5,0.07646520146520147,16.482417582417582,37707.80686813187,24.711111111111112,14.836630036630037,2253.6,2.7516483516483516,17.087179487179487,34062.55094017094,23.24856096284668,14.350392464678178,2144.9,1.1223966509680796,18.030141287284145,35458.10847200419,0.0,0.0
