year,week,product,price_per_kg,posting_date,spain_dsubgroup,spain_ppl_affected,spain_dcount,spain_no_disaster,egypt_dsubgroup,egypt_ppl_affected,egypt_dcount,egypt_no_disaster,south africa_dsubgroup,south africa_ppl_affected,south africa_dcount,south africa_no_disaster,egypt_tem,egypt_rain,egypt_sunshine,sa_tem,south africa_rain,south africa_sunshine,spain_tem,spain_rain,spain_sunshine,egypt_tariff,sa_tariff,lag_1m,lag_2m,lag_3m,lag_4m,lag_5m,lag_6m,rolling_mean_8w,rolling_std_8w,rolling_mode_8w
2010,8,oranges,0.5546666666666666,2010-02-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.367210144927537,0.0396739130434782,38908.8129076087,19.19094202898551,1.9085748792270527,33029.95838164251,19.77197204968944,1.1993271221532091,36458.16167701863,0.0,0.0,0.4929,0.57,0.6463,0.0,0.25,0.3,0.5836625,0.057789276416563666,0.4929
2010,8,clementines,0.809,2010-02-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.367210144927537,0.0396739130434782,38908.8129076087,19.19094202898551,1.9085748792270527,33029.95838164251,19.77197204968944,1.1993271221532091,36458.16167701863,0.0,0.0,0.7855,0.6638,0.7182,0.8161,1.8072,0.0,0.700825,0.04009992986278155,0.646
2010,8,lemons,0.7272,2010-02-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.367210144927537,0.0396739130434782,38908.8129076087,19.19094202898551,1.9085748792270527,33029.95838164251,19.77197204968944,1.1993271221532091,36458.16167701863,0.0859886109828949,0.1393219530582428,0.8146,0.7886,0.7933,0.7956,0.855,0.6318,0.7863499999999999,0.03485337142946147,0.7281
2010,8,mandarins,0.6693,2010-02-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.367210144927537,0.0396739130434782,38908.8129076087,19.19094202898551,1.9085748792270527,33029.95838164251,19.77197204968944,1.1993271221532091,36458.16167701863,0.0,0.0,0.7459,0.7662,0.7422,0.0,0.7,0.0,0.720675,0.07964136409555024,0.55
2010,9,lemons,0.7177,2010-02-22,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.25489130434783,0.0389492753623188,38679.54207427536,19.344685990338164,2.0687198067632853,33032.358007246374,19.51304347826087,1.34472049689441,35792.87384575569,0.0859886109828949,0.1393219530582428,0.7541,0.8226,0.7281,0.7985,0.8477,0.7875,0.7896,0.03016736647438753,0.7515
2010,9,mandarins,0.6418,2010-02-22,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.25489130434783,0.0389492753623188,38679.54207427536,19.344685990338164,2.0687198067632853,33032.358007246374,19.51304347826087,1.34472049689441,35792.87384575569,0.0,0.0,0.6521,0.7755,0.7102,0.0,0.0,0.0,0.7134125,0.08284988590064563,0.55
2010,9,oranges,0.5333,2010-02-22,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.25489130434783,0.0389492753623188,38679.54207427536,19.344685990338164,2.0687198067632853,33032.358007246374,19.51304347826087,1.34472049689441,35792.87384575569,0.0,0.0,0.5639333333333333,0.54,0.6940500000000001,0.0,0.25,0.3,0.5673979166666666,0.04000679667733902,0.4929
2010,10,oranges,0.5499333333333333,2010-03-01,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.026373626373626,0.0627289377289377,38347.24253663004,19.50238095238095,2.132112332112332,33097.10974358974,19.305886970172686,1.383882783882784,35180.601664050235,0.0,0.0,0.54665,0.5948,0.6012,0.0,0.3,0.25,0.5605791666666666,0.03827577993798574,0.4929
2010,10,mandarins,0.6326,2010-03-01,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.026373626373626,0.0627289377289377,38347.24253663004,19.50238095238095,2.132112332112332,33097.10974358974,19.305886970172686,1.383882783882784,35180.601664050235,0.0,0.0,0.8198,0.7552,0.7778,0.7964,0.0,0.7,0.7186625,0.08793810234335284,0.55
2010,10,lemons,0.6915,2010-03-01,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,23.026373626373626,0.0627289377289377,38347.24253663004,19.50238095238095,2.132112332112332,33097.10974358974,19.305886970172686,1.383882783882784,35180.601664050235,0.0859886109828949,0.1393219530582428,0.8085,0.8328,0.7941,0.7876,0.8454,0.8551,0.7914,0.03080503205646767,0.7515
2010,11,lemons,0.6826,2010-03-08,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.803021978021977,0.0626373626373626,38136.99608058608,19.613247863247864,2.1566544566544565,33154.90559218559,19.053584510727365,1.5003663003663004,34567.43254840398,0.0859886109828949,0.1393219530582428,0.7994,0.7585,0.7515,0.7459,0.8367,0.8528,0.7973874999999999,0.026871892262176112,0.7541
2010,11,oranges,0.5027,2010-03-08,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.803021978021977,0.0626373626373626,38136.99608058608,19.613247863247864,2.1566544566544565,33154.90559218559,19.053584510727365,1.5003663003663004,34567.43254840398,0.0,0.0,0.55445,0.6313500000000001,0.545,0.0,0.3,0.25,0.5617604166666667,0.03792093102164835,0.4929
2010,11,mandarins,0.5966,2010-03-08,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.803021978021977,0.0626373626373626,38136.99608058608,19.613247863247864,2.1566544566544565,33154.90559218559,19.053584510727365,1.5003663003663004,34567.43254840398,0.0,0.0,0.7991,0.6459,0.8142,0.7382,0.0,0.7,0.7167749999999999,0.08600810644933417,0.55
2010,12,oranges,0.5653333333333334,2010-03-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.713873626373626,0.0626373626373626,37945.98146520146,19.82136752136752,2.1463980463980463,33614.957753357754,18.652014652014653,1.5542647828362113,34221.48301936159,0.0,0.0,0.5546666666666666,0.4929,0.57,0.6463,0.0,0.25,0.55984375,0.03784345673801411,0.4929
2010,12,mandarins,0.6049,2010-03-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.713873626373626,0.0626373626373626,37945.98146520146,19.82136752136752,2.1463980463980463,33614.957753357754,18.652014652014653,1.5542647828362113,34221.48301936159,0.0,0.0,0.6693,0.7459,0.7662,0.7422,0.0,0.7,0.7046625,0.08501213056823125,0.55
2010,12,lemons,0.6788,2010-03-15,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.713873626373626,0.0626373626373626,37945.98146520146,19.82136752136752,2.1463980463980463,33614.957753357754,18.652014652014653,1.5542647828362113,34221.48301936159,0.0859886109828949,0.1393219530582428,0.7272,0.8146,0.7886,0.7933,0.7956,0.855,0.7897125,0.035627602975081,0.7272
2010,13,oranges,0.57105,2010-03-22,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.437545787545787,0.0627289377289377,37777.24651098901,19.96733821733822,2.21990231990232,33656.05021978022,18.30112506541078,1.5681841967556254,33736.85256410256,0.0,0.0,0.5333,0.5639333333333333,0.54,0.6940500000000001,0.0,0.25,0.5590062499999999,0.038344169607411584,0.4929
2010,13,lemons,0.7375,2010-03-22,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.437545787545787,0.0627289377289377,37777.24651098901,19.96733821733822,2.21990231990232,33656.05021978022,18.30112506541078,1.5681841967556254,33736.85256410256,0.0859886109828949,0.1393219530582428,0.7177,0.7541,0.8226,0.7281,0.7985,0.8477,0.7766,0.040129976326930474,0.7177
2010,13,mandarins,0.7055,2010-03-22,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.437545787545787,0.0627289377289377,37777.24651098901,19.96733821733822,2.21990231990232,33656.05021978022,18.30112506541078,1.5681841967556254,33736.85256410256,0.0,0.0,0.6418,0.6521,0.7755,0.7102,0.0,0.0,0.7161375000000001,0.06781804585617311,0.6418
2010,14,lemons,0.7353,2010-03-29,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.155952380952385,0.0638278388278388,37611.978461538456,20.174603174603174,2.235042735042735,33725.020024420024,18.025484039769754,1.575300889586604,33408.98417059131,0.0859886109828949,0.1393219530582428,0.6915,0.8085,0.8328,0.7941,0.7876,0.8454,0.7589375,0.0425311338168876,0.6915
2010,14,mandarins,0.7454,2010-03-29,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.155952380952385,0.0638278388278388,37611.978461538456,20.174603174603174,2.235042735042735,33725.020024420024,18.025484039769754,1.575300889586604,33408.98417059131,0.0,0.0,0.6326,0.8198,0.7552,0.7778,0.7964,0.0,0.7008125,0.07103528062695325,0.6326
2010,14,oranges,0.5693999999999999,2010-03-29,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,22.155952380952385,0.0638278388278388,37611.978461538456,20.174603174603174,2.235042735042735,33725.020024420024,18.025484039769754,1.575300889586604,33408.98417059131,0.0,0.0,0.5499333333333333,0.54665,0.5948,0.6012,0.0,0.3,0.5533979166666667,0.035902125282863,0.4929
2010,15,lemons,0.7331,2010-04-05,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.955018248175186,0.0635948905109489,37518.926377737225,20.403284671532848,2.358029197080292,33523.506472019464,17.72625130344108,1.5761730969760166,33264.65911366006,0.0859886109828949,0.1393219530582428,0.6826,0.7994,0.7585,0.7515,0.7459,0.8367,0.74945,0.04947006670705023,0.6826
2010,15,oranges,0.53255,2010-04-05,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.955018248175186,0.0635948905109489,37518.926377737225,20.403284671532848,2.358029197080292,33523.506472019464,17.72625130344108,1.5761730969760166,33264.65911366006,0.0,0.0,0.5027,0.55445,0.6313500000000001,0.545,0.0,0.3,0.5373166666666667,0.024332589885903113,0.4929
2010,15,mandarins,0.7023,2010-04-05,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.955018248175186,0.0635948905109489,37518.926377737225,20.403284671532848,2.358029197080292,33523.506472019464,17.72625130344108,1.5761730969760166,33264.65911366006,0.0,0.0,0.5966,0.7991,0.6459,0.8142,0.7382,0.0,0.69465,0.07738631985047485,0.5966
2010,16,lemons,0.67,2010-04-12,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.734534671532845,0.0635948905109489,37411.49731751825,20.590632603406327,2.4599756690997565,33442.1304136253,17.447262773722628,1.561783107403545,33150.07719499479,0.0859886109828949,0.1393219530582428,0.6788,0.7272,0.8146,0.7886,0.7933,0.7956,0.732475,0.04746050331591523,0.6788
2010,16,oranges,0.5538666666666666,2010-04-12,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.734534671532845,0.0635948905109489,37411.49731751825,20.590632603406327,2.4599756690997565,33442.1304136253,17.447262773722628,1.561783107403545,33150.07719499479,0.0,0.0,0.5653333333333334,0.5546666666666666,0.4929,0.57,0.6463,0.0,0.5463708333333333,0.019016010706624138,0.5027
2010,16,mandarins,0.5564,2010-04-12,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.734534671532845,0.0635948905109489,37411.49731751825,20.590632603406327,2.4599756690997565,33442.1304136253,17.447262773722628,1.561783107403545,33150.07719499479,0.0,0.0,0.6049,0.6693,0.7459,0.7662,0.7422,0.0,0.677025,0.07972806516528542,0.5966
2010,17,oranges,0.52325,2010-04-19,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.51564781021898,0.0635948905109489,37344.03989051095,20.750973236009735,2.4492700729927006,33552.40248175182,17.136053180396246,1.662356621480709,32751.30736704901,0.0,0.0,0.57105,0.5333,0.5639333333333333,0.54,0.6940500000000001,0.0,0.5472604166666666,0.019959829341113823,0.5027
2010,17,lemons,0.7275,2010-04-19,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.51564781021898,0.0635948905109489,37344.03989051095,20.750973236009735,2.4492700729927006,33552.40248175182,17.136053180396246,1.662356621480709,32751.30736704901,0.0859886109828949,0.1393219530582428,0.7375,0.7177,0.7541,0.8226,0.7281,0.7985,0.7303999999999999,0.046828356793720625,0.6788
2010,17,mandarins,0.6,2010-04-19,Climatological,0.0,1.0,1.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.51564781021898,0.0635948905109489,37344.03989051095,20.750973236009735,2.4492700729927006,33552.40248175182,17.136053180396246,1.662356621480709,32751.30736704901,0.0,0.0,0.7055,0.6418,0.6521,0.7755,0.7102,0.0,0.6837,0.07959714190848814,0.5966
2010,18,oranges,0.5761333333333333,2010-04-26,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.315465328467155,0.0641423357664233,37255.804297445255,20.899148418491485,2.530656934306569,33350.47256690997,16.868847758081337,1.6868613138686133,32500.72981230449,0.0,0.0,0.5693999999999999,0.5499333333333333,0.54665,0.5948,0.6012,0.0,0.5501041666666666,0.021249269186779603,0.5027
2010,18,lemons,0.6774,2010-04-26,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.315465328467155,0.0641423357664233,37255.804297445255,20.899148418491485,2.530656934306569,33350.47256690997,16.868847758081337,1.6868613138686133,32500.72981230449,0.0859886109828949,0.1393219530582428,0.7353,0.6915,0.8085,0.8328,0.7941,0.7876,0.72125,0.03673856965098125,0.6788
2010,18,mandarins,0.6,2010-04-26,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.315465328467155,0.0641423357664233,37255.804297445255,20.899148418491485,2.530656934306569,33350.47256690997,16.868847758081337,1.6868613138686133,32500.72981230449,0.0,0.0,0.7454,0.6326,0.8198,0.7552,0.7778,0.7964,0.6744,0.0664053838178803,0.5966
2010,19,lemons,0.6752,2010-05-03,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.091758241758242,0.0672161172161172,37212.016401098896,21.060866910866913,2.5146520146520146,33294.72844932845,16.612009419152276,1.7020931449502876,32385.582082679222,0.0859886109828949,0.1393219530582428,0.7331,0.6826,0.7994,0.7585,0.7515,0.7459,0.7129624999999999,0.023133630146390777,0.6788
2010,19,mandarins,0.6,2010-05-03,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.091758241758242,0.0672161172161172,37212.016401098896,21.060866910866913,2.5146520146520146,33294.72844932845,16.612009419152276,1.7020931449502876,32385.582082679222,0.0,0.0,0.7023,0.5966,0.7991,0.6459,0.8142,0.7382,0.6623,0.049161010974144936,0.5966
2010,19,oranges,0.5873,2010-05-03,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,21.091758241758242,0.0672161172161172,37212.016401098896,21.060866910866913,2.5146520146520146,33294.72844932845,16.612009419152276,1.7020931449502876,32385.582082679222,0.0,0.0,0.53255,0.5027,0.55445,0.6313500000000001,0.545,0.0,0.5473666666666667,0.021913360016716312,0.5027
2010,20,mandarins,0.6,2010-05-10,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.984935897435896,0.0672161172161172,37225.02562271062,21.16990231990232,2.52002442002442,33310.59638583639,16.344034536891677,1.7432234432234432,32294.11491889063,0.0,0.0,0.5564,0.6049,0.6693,0.7459,0.7662,0.7422,0.6481875,0.06011130171398719,0.5564
2010,20,lemons,0.6876,2010-05-10,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.984935897435896,0.0672161172161172,37225.02562271062,21.16990231990232,2.52002442002442,33310.59638583639,16.344034536891677,1.7432234432234432,32294.11491889063,0.0859886109828949,0.1393219530582428,0.67,0.6788,0.7272,0.8146,0.7886,0.7933,0.7058125,0.02625692468188154,0.67
2010,20,oranges,0.5799333333333333,2010-05-10,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.984935897435896,0.0672161172161172,37225.02562271062,21.16990231990232,2.52002442002442,33310.59638583639,16.344034536891677,1.7432234432234432,32294.11491889063,0.0,0.0,0.5538666666666666,0.5653333333333334,0.5546666666666666,0.4929,0.57,0.6463,0.5472666666666666,0.021881621220152338,0.5027
2010,21,mandarins,0.6,2010-05-17,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.917994505494505,0.0672161172161172,37279.59801282051,21.2453601953602,2.531013431013431,33214.507802197804,16.078963893249608,1.7571428571428571,32366.656200941918,0.0,0.0,0.6,0.7055,0.6418,0.6521,0.7755,0.7102,0.6429625,0.06221914772600152,0.5564
2010,21,oranges,0.6029666666666667,2010-05-17,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.917994505494505,0.0672161172161172,37279.59801282051,21.2453601953602,2.531013431013431,33214.507802197804,16.078963893249608,1.7571428571428571,32366.656200941918,0.0,0.0,0.52325,0.57105,0.5333,0.5639333333333333,0.54,0.6940500000000001,0.5460104166666666,0.022911650871548322,0.5027
2010,21,lemons,0.678,2010-05-17,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.917994505494505,0.0672161172161172,37279.59801282051,21.2453601953602,2.531013431013431,33214.507802197804,16.078963893249608,1.7571428571428571,32366.656200941918,0.0859886109828949,0.1393219530582428,0.7275,0.7375,0.7177,0.7541,0.8226,0.7281,0.7070375,0.027001015605898977,0.67
2010,22,oranges,0.6797,2010-05-24,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.77742673992674,0.0672161172161172,37334.63989010989,21.32075702075702,2.51978021978022,33257.323931623934,15.871114599686027,1.7571951857666144,32457.649178440606,0.0,0.0,0.5761333333333333,0.5693999999999999,0.5499333333333333,0.54665,0.5948,0.6012,0.5492854166666667,0.025014360372122,0.5027
2010,22,lemons,0.7387,2010-05-24,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.77742673992674,0.0672161172161172,37334.63989010989,21.32075702075702,2.51978021978022,33257.323931623934,15.871114599686027,1.7571951857666144,32457.649178440606,0.0859886109828949,0.1393219530582428,0.6774,0.7353,0.6915,0.8085,0.8328,0.7941,0.705275,0.028382554060549237,0.67
2010,23,mandarins,0.6,2010-05-31,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.707738095238096,0.0672161172161172,37421.41059523809,21.347374847374844,2.5146520146520146,33245.69354090354,15.710491889063317,1.767817896389325,32564.80037676609,0.0,0.0,0.6,0.7023,0.5966,0.7991,0.6459,0.8142,0.6393125,0.06353924845125256,0.6
2010,23,oranges,0.5548500000000001,2010-05-31,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.707738095238096,0.0672161172161172,37421.41059523809,21.347374847374844,2.5146520146520146,33245.69354090354,15.710491889063317,1.767817896389325,32564.80037676609,0.0,0.0,0.5873,0.53255,0.5027,0.55445,0.6313500000000001,0.545,0.5598604166666666,0.020573065822244115,0.52325
2010,23,lemons,0.6702,2010-05-31,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.707738095238096,0.0672161172161172,37421.41059523809,21.347374847374844,2.5146520146520146,33245.69354090354,15.710491889063317,1.767817896389325,32564.80037676609,0.0859886109828949,0.1393219530582428,0.6752,0.7331,0.6826,0.7994,0.7585,0.7515,0.70435,0.029214850675640974,0.67
2010,24,lemons,0.6545,2010-06-07,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.69642857142857,0.0672161172161172,37510.9741025641,21.203663003663003,2.5155067155067155,33138.88916971917,15.66700680272109,1.7666666666666666,32734.973144950287,0.0859886109828949,0.1393219530582428,0.6876,0.67,0.6788,0.7272,0.8146,0.7886,0.7054499999999999,0.028386044106215286,0.67
2010,24,mandarins,0.6,2010-06-07,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.69642857142857,0.0672161172161172,37510.9741025641,21.203663003663003,2.5155067155067155,33138.88916971917,15.66700680272109,1.7666666666666666,32734.973144950287,0.0,0.0,0.6,0.5564,0.6049,0.6693,0.7459,0.7662,0.6387,0.06389066833270725,0.6
2010,24,oranges,0.5606,2010-06-07,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.69642857142857,0.0672161172161172,37510.9741025641,21.203663003663003,2.5155067155067155,33138.88916971917,15.66700680272109,1.7666666666666666,32734.973144950287,0.0,0.0,0.5799333333333333,0.5538666666666666,0.5653333333333334,0.5546666666666666,0.4929,0.57,0.5616854166666667,0.021599573101330552,0.52325
2010,25,lemons,0.8079,2010-06-14,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.65114468864469,0.0669413919413919,37620.24006410256,21.1489010989011,2.52002442002442,33029.6495970696,15.585374149659865,1.7893249607535322,32851.99094714809,0.0859886109828949,0.1393219530582428,0.678,0.7275,0.7375,0.7177,0.7541,0.8226,0.6980125,0.0267626342827084,0.67
2010,25,mandarins,0.6,2010-06-14,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.65114468864469,0.0669413919413919,37620.24006410256,21.1489010989011,2.52002442002442,33029.6495970696,15.585374149659865,1.7893249607535322,32851.99094714809,0.0,0.0,0.6,0.6,0.7055,0.6418,0.6521,0.7755,0.6255124999999999,0.05947721070922879,0.6
2010,25,oranges,0.53,2010-06-14,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.65114468864469,0.0669413919413919,37620.24006410256,21.1489010989011,2.52002442002442,33029.6495970696,15.585374149659865,1.7893249607535322,32851.99094714809,0.0,0.0,0.6029666666666667,0.52325,0.57105,0.5333,0.5639333333333333,0.54,0.5656749999999999,0.02554761350019911,0.52325
2010,26,oranges,0.5086,2010-06-21,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.702884615384615,0.0669413919413919,37772.65685897436,20.964102564102564,2.497435897435897,33014.542881562884,15.585583464154892,1.7634746206174778,33115.92739403454,0.0,0.0,0.6797,0.5761333333333333,0.5693999999999999,0.5499333333333333,0.54665,0.5948,0.5794625,0.045673444410352454,0.52325
2010,26,mandarins,0.45,2010-06-21,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.702884615384615,0.0669413919413919,37772.65685897436,20.964102564102564,2.497435897435897,33014.542881562884,15.585583464154892,1.7634746206174778,33115.92739403454,0.0,0.0,0.0,0.6,0.7454,0.6326,0.8198,0.7552,0.5323375,0.20485987245859058,0.6
2010,26,lemons,0.7072,2010-06-21,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.702884615384615,0.0669413919413919,37772.65685897436,20.964102564102564,2.497435897435897,33014.542881562884,15.585583464154892,1.7634746206174778,33115.92739403454,0.0859886109828949,0.1393219530582428,0.7387,0.6774,0.7353,0.6915,0.8085,0.8328,0.6984375,0.02737146952120035,0.67
2010,27,lemons,0.7166,2010-06-28,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.74885531135531,0.0669413919413919,37950.82802197803,20.82344322344322,2.468986568986569,33059.82258852259,15.61119832548404,1.7189429618001046,33468.93655677656,0.0859886109828949,0.1393219530582428,0.6702,0.6752,0.7331,0.6826,0.7994,0.7585,0.6905749999999999,0.025236122424017522,0.67
2010,27,mandarins,0.6,2010-06-28,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.74885531135531,0.0669413919413919,37950.82802197803,20.82344322344322,2.468986568986569,33059.82258852259,15.61119832548404,1.7189429618001046,33468.93655677656,0.0,0.0,0.6,0.6,0.7023,0.5966,0.7991,0.6459,0.51955,0.19688935344502503,0.6
2010,27,oranges,0.6649,2010-06-28,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.74885531135531,0.0669413919413919,37950.82802197803,20.82344322344322,2.468986568986569,33059.82258852259,15.61119832548404,1.7189429618001046,33468.93655677656,0.0,0.0,0.5548500000000001,0.5873,0.53255,0.5027,0.55445,0.6313500000000001,0.5822499999999999,0.04334648117847116,0.52325
2010,28,lemons,0.7195,2010-07-05,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.798260073260074,0.0662087912087912,38141.08037545788,20.757570207570204,2.4153846153846152,33120.325177045175,15.73469387755102,1.6129251700680274,33877.03125065411,0.0859886109828949,0.1393219530582428,0.6545,0.6876,0.67,0.6788,0.7272,0.8146,0.6886375,0.027255592889350262,0.6545
2010,28,oranges,0.5,2010-07-05,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.798260073260074,0.0662087912087912,38141.08037545788,20.757570207570204,2.4153846153846152,33120.325177045175,15.73469387755102,1.6129251700680274,33877.03125065411,0.0,0.0,0.5606,0.5799333333333333,0.5538666666666666,0.5653333333333334,0.5546666666666666,0.4929,0.5830916666666667,0.042849709904372604,0.52325
2010,28,mandarins,0.6,2010-07-05,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.798260073260074,0.0662087912087912,38141.08037545788,20.757570207570204,2.4153846153846152,33120.325177045175,15.73469387755102,1.6129251700680274,33877.03125065411,0.0,0.0,0.6,0.6,0.5564,0.6049,0.6693,0.7459,0.5249999999999999,0.19843134832984427,0.6
2010,29,lemons,0.7169,2010-07-12,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.86588827838828,0.0662087912087912,38327.70814102564,20.603479853479854,2.377167277167277,33058.125860805856,15.867163788592363,1.6085295656724228,34175.98097854526,0.0859886109828949,0.1393219530582428,0.8079,0.678,0.7275,0.7375,0.7177,0.7541,0.6986875,0.04723368600638742,0.6545
2010,29,oranges,0.48,2010-07-12,Nothing,0.0,0.0,0.0,Transport,12.0,1.0,1.0,Nothing,0.0,0.0,0.0,20.86588827838828,0.0662087912087912,38327.70814102564,20.603479853479854,2.377167277167277,33058.125860805856,15.867163788592363,1.6085295656724228,34175.98097854526,0.0,0.0,0.53,0.6029666666666667,0.52325,0.57105,0.5333,0.5639333333333333,0.5839354166666666,0.0417144845926015,0.53
