year,weekNumber,location,price_per_kg,product,variety,description
2014,45,European Union,0.7995,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2014,45,Greece,0.475,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,45,Greece,0.7786,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2014,45,Greece,0.7707,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,45,Italy,1.0083,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2014,45,Italy,0.9,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,45,Spain,0.9488,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,45,Spain,0.7326,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2014,44,European Union,0.3026,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,44,European Union,0.9666,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,44,European Union,0.4359,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,44,European Union,0.788,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2014,44,Greece,0.4679,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,44,Greece,0.8,clementines,Cat. I - Cal. 1x-2,Greece - clementines - Cat. I - Cal. 1x-2
2014,44,Greece,0.8307,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,44,Italy,0.975,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,44,Italy,1.05,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2014,44,Spain,0.9781,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,44,Spain,0.7026,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2014,43,European Union,0.4185,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,43,European Union,0.8147,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2014,43,European Union,0.4214,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,43,European Union,1.0017,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,43,Greece,0.8457,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,43,Greece,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,43,Italy,1.0,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,43,Italy,1.0,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2014,43,Spain,0.7546,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2014,43,Spain,1.0215,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,42,European Union,0.4203,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,42,European Union,0.8944,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2014,42,European Union,1.0157,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,42,European Union,0.4505,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,42,Greece,0.4486,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,42,Greece,0.93,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,42,Italy,0.9,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2014,42,Italy,1.0,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,42,Spain,0.8926,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2014,42,Spain,1.0353,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,41,European Union,0.4139,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,41,European Union,0.4697,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,41,European Union,1.0269,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,41,European Union,1.1141,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2014,41,Greece,0.9829,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,41,Greece,0.4407,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,41,Italy,1.0,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,41,Spain,1.1141,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2014,41,Spain,1.048,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,40,European Union,1.0376,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,40,European Union,0.4072,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,40,European Union,0.4052,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,40,Greece,1.0229,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,40,Greece,0.43,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,40,Italy,0.975,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,40,Spain,1.076,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,39,European Union,0.4052,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,39,European Union,1.2029,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,39,European Union,0.5573,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,39,Greece,1.1493,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,39,Greece,0.43,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,39,Italy,0.925,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,39,Spain,1.3722,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,38,European Union,0.9663,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,38,European Union,0.4052,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,38,European Union,0.65,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,38,Greece,1.2886,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,38,Greece,0.43,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,38,Italy,0.9,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,38,Spain,0.65,mandarins,Cat. I - Cal. 1x-2,Spain - mandarins - Cat. I - Cal. 1x-2
2014,37,European Union,0.4052,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,37,European Union,0.9716,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,37,Greece,0.43,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,37,Greece,1.36,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,37,Italy,0.8917,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,36,European Union,0.875,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,36,European Union,0.4099,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,36,Greece,0.4357,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,36,Italy,0.875,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,35,European Union,0.9701,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,35,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,35,European Union,0.4141,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,35,Greece,0.4457,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,35,Italy,0.8625,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,35,Spain,1.0331,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,34,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,34,European Union,0.4347,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,34,European Union,0.947,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,34,Greece,0.4279,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,34,Italy,0.8,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,34,Spain,1.0331,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,34,Spain,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,33,European Union,0.947,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,33,European Union,0.4331,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,33,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,33,Greece,0.4214,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,33,Italy,0.8,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,33,Spain,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,33,Spain,1.0331,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,32,European Union,0.947,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,32,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,32,European Union,0.4401,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,32,Greece,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,32,Italy,0.8,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,32,Spain,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,32,Spain,1.0331,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,31,European Union,0.9554,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,31,European Union,0.5092,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,31,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,31,Greece,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,31,Italy,0.8,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,31,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,31,Spain,1.0465,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,31,Spain,0.43,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,30,European Union,0.4408,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,30,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,30,European Union,0.8099,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,30,Greece,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,30,Greece,0.9,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,30,Italy,0.7,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,30,Spain,0.8635,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,30,Spain,0.4493,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,29,European Union,0.8101,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,29,European Union,0.5052,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,29,Greece,0.9,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,29,Greece,0.4586,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,29,Italy,0.7,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,29,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,29,Spain,0.4,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,29,Spain,0.8637,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,28,European Union,0.8144,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,28,European Union,0.4898,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,28,European Union,0.73,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,28,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,28,Greece,0.4743,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,28,Greece,0.9,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,28,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,28,Italy,0.7,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,28,Spain,0.8711,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,28,Spain,0.3798,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,27,European Union,0.4749,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,27,European Union,0.838,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,27,European Union,0.7,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,27,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,27,Greece,0.8971,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,27,Greece,0.46,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,27,Italy,0.675,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,27,Italy,0.7,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,27,Spain,0.3697,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,27,Spain,0.9118,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,26,European Union,0.5069,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,26,European Union,0.7,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,26,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,26,European Union,0.8086,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,26,Greece,0.8657,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,26,Greece,0.4586,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,26,Italy,0.675,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,26,Italy,0.675,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,26,Spain,0.8801,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,26,Spain,0.4189,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,25,European Union,0.8016,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,25,European Union,0.5115,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,25,European Union,0.28,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,25,European Union,0.7,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,25,Greece,0.7936,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,25,Greece,0.4536,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,25,Italy,0.675,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,25,Italy,0.675,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,25,Spain,0.4298,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,25,Spain,0.8767,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,24,European Union,0.502,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,24,European Union,0.3852,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,24,European Union,0.3936,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,24,European Union,0.7,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,24,European Union,0.7939,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,24,Greece,0.7536,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,24,Greece,0.41,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,24,Greece,0.45,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,24,Italy,0.675,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,24,Italy,0.675,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,24,Spain,0.3936,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,24,Spain,0.4122,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,24,Spain,0.8684,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,23,European Union,0.5396,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,23,European Union,0.4111,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,23,European Union,0.4408,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,23,European Union,0.8052,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,23,Greece,0.7093,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,23,Greece,0.4357,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,23,Greece,0.41,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,23,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,23,Italy,0.65,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,23,Spain,0.4111,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,23,Spain,0.4761,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,23,Spain,0.4651,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,23,Spain,0.9077,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,22,European Union,0.8002,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,22,European Union,0.5361,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,22,European Union,0.4581,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,22,European Union,0.55,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,22,Greece,0.41,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,22,Greece,0.4014,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,22,Greece,0.6643,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,22,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,22,Italy,0.65,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,22,Spain,0.9047,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,22,Spain,0.4814,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,22,Spain,0.49,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,21,European Union,0.6,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,21,European Union,5.55,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2014,21,European Union,0.3851,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,21,European Union,0.5361,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2014,21,European Union,0.7996,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,21,European Union,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,European Union - oranges - Salustiana - Cat. I - Cal. 2-4
2014,21,Greece,0.405,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2014,21,Greece,0.41,oranges,Lanelate - Cat. I - Cal. 2-4,Greece - oranges - Lanelate - Cat. I - Cal. 2-4
2014,21,Greece,0.6343,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2014,21,Italy,0.65,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2014,21,Italy,0.7,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2014,21,Italy,0.6,oranges,Tarocco - Cat. I - Cal. 2-4,Italy - oranges - Tarocco - Cat. I - Cal. 2-4
2014,21,Spain,0.37,oranges,Salustiana - Cat. I - Cal. 2-4,Spain - oranges - Salustiana - Cat. I - Cal. 2-4
2014,21,Spain,0.9072,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2014,21,Spain,0.48,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2014,21,Spain,0.385,oranges,Lanelate - Cat. I - Cal. 2-4,Spain - oranges - Lanelate - Cat. I - Cal. 2-4
2014,20,European Union,0.811,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2014,20,European Union,0.4094,oranges,Lanelate - Cat. I - Cal. 2-4,European Union - oranges - Lanelate - Cat. I - Cal. 2-4
2014,20,European Union,0.6083,oranges,Tarocco - Cat. I - Cal. 2-4,European Union - oranges - Tarocco - Cat. I - Cal. 2-4
2014,20,European Union,0.616,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
